hora_requisicao,codigo_linha,nome_linha,letreiro,codigo_onibus,x,y,hora_gps
11:42:00,33568,8013-10,LAPA - TERM. JD. BRITANIA,16796,-46.79035275,-23.42334825,2025-09-12 14:42:16+00:00
11:42:00,33229,9500-10,PÇA. DO CORREIO - TERM. CACHOEIRINHA,11519,-46.670268,-23.475101000000002,2025-09-12 14:41:57+00:00
11:42:00,33229,9500-10,PÇA. DO CORREIO - TERM. CACHOEIRINHA,11515,-46.673646,-23.483288,2025-09-12 14:41:50+00:00
11:42:00,33229,9500-10,PÇA. DO CORREIO - TERM. CACHOEIRINHA,11522,-46.6697665,-23.474289,2025-09-12 14:42:06+00:00
11:42:00,33229,9500-10,PÇA. DO CORREIO - TERM. CACHOEIRINHA,11520,-46.6698635,-23.4742965,2025-09-12 14:41:37+00:00
11:42:00,33229,9500-10,PÇA. DO CORREIO - TERM. CACHOEIRINHA,11523,-46.65330125,-23.523034250000002,2025-09-12 14:41:46+00:00
11:42:00,33229,9500-10,PÇA. DO CORREIO - TERM. CACHOEIRINHA,11516,-46.640001500000004,-23.5396335,2025-09-12 14:41:39+00:00
11:42:00,33165,2769-10,METRÔ TATUAPÉ - JD. ROMANO,31056,-46.5766945,-23.535095,2025-09-12 14:42:16+00:00
11:42:00,33165,2769-10,METRÔ TATUAPÉ - JD. ROMANO,31049,-46.380671,-23.4822575,2025-09-12 14:42:10+00:00
11:42:00,33165,2769-10,METRÔ TATUAPÉ - JD. ROMANO,31051,-46.379926,-23.481961499999997,2025-09-12 14:42:06+00:00
11:42:00,33165,2769-10,METRÔ TATUAPÉ - JD. ROMANO,31074,-46.44601225,-23.49173,2025-09-12 14:41:58+00:00
11:42:00,33165,2769-10,METRÔ TATUAPÉ - JD. ROMANO,31062,-46.42951775,-23.4849375,2025-09-12 14:42:04+00:00
11:42:00,33348,8549-10,PÇA. DO CORREIO - TAIPAS,11783,-46.690548250000006,-23.507928375000002,2025-09-12 14:41:44+00:00
11:42:00,33348,8549-10,PÇA. DO CORREIO - TAIPAS,11779,-46.717113499999996,-23.4362225,2025-09-12 14:42:12+00:00
11:42:00,33348,8549-10,PÇA. DO CORREIO - TAIPAS,11788,-46.716888125,-23.436301125,2025-09-12 14:42:05+00:00
11:42:00,33348,8549-10,PÇA. DO CORREIO - TAIPAS,11784,-46.64217575,-23.54132525,2025-09-12 14:42:09+00:00
11:42:00,33348,8549-10,PÇA. DO CORREIO - TAIPAS,11781,-46.715460500000006,-23.4480615,2025-09-12 14:41:37+00:00
11:42:00,33348,8549-10,PÇA. DO CORREIO - TAIPAS,11782,-46.677271000000005,-23.4705965,2025-09-12 14:42:10+00:00
11:42:00,33348,8549-10,PÇA. DO CORREIO - TAIPAS,11789,-46.714328,-23.445512,2025-09-12 14:42:00+00:00
11:42:00,33348,8549-10,PÇA. DO CORREIO - TAIPAS,11780,-46.716888125,-23.436301125,2025-09-12 14:42:01+00:00
11:42:00,33348,8549-10,PÇA. DO CORREIO - TAIPAS,11777,-46.6356995,-23.542353,2025-09-12 14:41:49+00:00
11:42:00,33269,748R-10,METRÔ BARRA FUNDA - JD. JOÃO XXIII,80066,-46.7889215,-23.6033285,2025-09-12 14:42:14+00:00
11:42:00,33269,748R-10,METRÔ BARRA FUNDA - JD. JOÃO XXIII,80020,-46.784031999999996,-23.600666,2025-09-12 14:41:39+00:00
11:42:00,33269,748R-10,METRÔ BARRA FUNDA - JD. JOÃO XXIII,80034,-46.7246945,-23.536982000000002,2025-09-12 14:41:59+00:00
11:42:00,33269,748R-10,METRÔ BARRA FUNDA - JD. JOÃO XXIII,80064,-46.742386249999996,-23.5530805,2025-09-12 14:42:00+00:00
11:42:00,33269,748R-10,METRÔ BARRA FUNDA - JD. JOÃO XXIII,80057,-46.7843265,-23.6001115,2025-09-12 14:41:49+00:00
11:42:00,33269,748R-10,METRÔ BARRA FUNDA - JD. JOÃO XXIII,80056,-46.7844635,-23.599901000000003,2025-09-12 14:42:04+00:00
11:42:00,33269,748R-10,METRÔ BARRA FUNDA - JD. JOÃO XXIII,80006,-46.7842455,-23.60026,2025-09-12 14:42:12+00:00
11:42:00,33269,748R-10,METRÔ BARRA FUNDA - JD. JOÃO XXIII,80067,-46.6989655,-23.522798,2025-09-12 14:41:46+00:00
11:42:00,33269,748R-10,METRÔ BARRA FUNDA - JD. JOÃO XXIII,80068,-46.7618245,-23.5776495,2025-09-12 14:41:44+00:00
11:42:00,34385,5164-41,METRÔ CONCEIÇÃO - VL. GUARANI,64614,-46.6461985,-23.6526215,2025-09-12 14:41:40+00:00
11:42:00,34385,5164-41,METRÔ CONCEIÇÃO - VL. GUARANI,64385,-46.6326325,-23.630544999999998,2025-09-12 14:42:07+00:00
11:42:00,34385,5164-41,METRÔ CONCEIÇÃO - VL. GUARANI,64427,-46.6411415,-23.6345995,2025-09-12 14:41:49+00:00
11:42:00,1120,5022-10,JABAQUARA - VL. STA. MARGARIDA,68245,-46.641234999999995,-23.6480225,2025-09-12 14:41:49+00:00
11:42:00,1120,5022-10,JABAQUARA - VL. STA. MARGARIDA,68071,-46.638205,-23.672228,2025-09-12 14:41:48+00:00
11:42:00,1120,5022-10,JABAQUARA - VL. STA. MARGARIDA,68310,-46.638205,-23.672228,2025-09-12 14:42:13+00:00
11:42:00,1120,5022-10,JABAQUARA - VL. STA. MARGARIDA,68698,-46.638205,-23.672228,2025-09-12 14:41:45+00:00
11:42:00,1120,5022-10,JABAQUARA - VL. STA. MARGARIDA,68256,-46.638205,-23.672228,2025-09-12 14:42:19+00:00
11:42:00,1120,5022-10,JABAQUARA - VL. STA. MARGARIDA,68113,-46.6454265,-23.6643695,2025-09-12 14:42:05+00:00
11:42:00,1120,5022-10,JABAQUARA - VL. STA. MARGARIDA,68714,-46.643575999999996,-23.6710285,2025-09-12 14:41:53+00:00
11:42:00,33822,3763-10,METRÔ TATUAPÉ - TERM. VL. CARRÃO,45060,-46.573927999999995,-23.547228,2025-09-12 14:41:54+00:00
11:42:00,33822,3763-10,METRÔ TATUAPÉ - TERM. VL. CARRÃO,45203,-46.534462000000005,-23.564695,2025-09-12 14:41:36+00:00
11:42:00,33822,3763-10,METRÔ TATUAPÉ - TERM. VL. CARRÃO,45341,-46.562782,-23.548175,2025-09-12 14:42:04+00:00
11:42:00,33822,3763-10,METRÔ TATUAPÉ - TERM. VL. CARRÃO,45721,-46.5500155,-23.5650935,2025-09-12 14:42:16+00:00
11:42:00,33822,3763-10,METRÔ TATUAPÉ - TERM. VL. CARRÃO,45747,-46.559003875,-23.54744225,2025-09-12 14:42:19+00:00
11:42:00,33822,3763-10,METRÔ TATUAPÉ - TERM. VL. CARRÃO,45756,-46.55514975,-23.547946125,2025-09-12 14:42:14+00:00
11:42:00,33822,3763-10,METRÔ TATUAPÉ - TERM. VL. CARRÃO,45760,-46.5719275,-23.549973,2025-09-12 14:42:19+00:00
11:42:00,33822,3763-10,METRÔ TATUAPÉ - TERM. VL. CARRÃO,45595,-46.5528015,-23.561369,2025-09-12 14:42:01+00:00
11:42:00,33822,3763-10,METRÔ TATUAPÉ - TERM. VL. CARRÃO,45611,-46.536649499999996,-23.566598,2025-09-12 14:41:41+00:00
11:42:00,33822,3763-10,METRÔ TATUAPÉ - TERM. VL. CARRÃO,45046,-46.523450499999996,-23.5576555,2025-09-12 14:42:09+00:00
11:42:00,33822,3763-10,METRÔ TATUAPÉ - TERM. VL. CARRÃO,45465,-46.5536645,-23.5675485,2025-09-12 14:41:52+00:00
11:42:00,33822,3763-10,METRÔ TATUAPÉ - TERM. VL. CARRÃO,45437,-46.533866,-23.564217,2025-09-12 14:42:17+00:00
11:42:00,132,1178-10,PÇA. DO CORREIO - SÃO MIGUEL,31117,-46.63535375,-23.54147725,2025-09-12 14:42:04+00:00
11:42:00,132,1178-10,PÇA. DO CORREIO - SÃO MIGUEL,31631,-46.433214,-23.504322000000002,2025-09-12 14:42:17+00:00
11:42:00,132,1178-10,PÇA. DO CORREIO - SÃO MIGUEL,31769,-46.56013,-23.5227165,2025-09-12 14:42:14+00:00
11:42:00,132,1178-10,PÇA. DO CORREIO - SÃO MIGUEL,31191,-46.5201325,-23.5012765,2025-09-12 14:42:00+00:00
11:42:00,132,1178-10,PÇA. DO CORREIO - SÃO MIGUEL,31280,-46.433214,-23.504322000000002,2025-09-12 14:42:05+00:00
11:42:00,132,1178-10,PÇA. DO CORREIO - SÃO MIGUEL,31098,-46.495093,-23.483631,2025-09-12 14:41:43+00:00
11:42:00,132,1178-10,PÇA. DO CORREIO - SÃO MIGUEL,31284,-46.44058475,-23.493579750000002,2025-09-12 14:41:53+00:00
11:42:00,809,9188-10,LAPA - CAPELA DA LAGOA ,16581,-46.709017,-23.494628,2025-09-12 14:41:47+00:00
11:42:00,809,9188-10,LAPA - CAPELA DA LAGOA ,16162,-46.728925,-23.454766,2025-09-12 14:41:38+00:00
11:42:00,809,9188-10,LAPA - CAPELA DA LAGOA ,16293,-46.725922125,-23.444406,2025-09-12 14:41:52+00:00
11:42:00,809,9188-10,LAPA - CAPELA DA LAGOA ,16117,-46.728925,-23.454766,2025-09-12 14:42:03+00:00
11:42:00,809,9188-10,LAPA - CAPELA DA LAGOA ,16364,-46.7192715,-23.451756,2025-09-12 14:41:37+00:00
11:42:00,809,9188-10,LAPA - CAPELA DA LAGOA ,16613,-46.728925,-23.454766,2025-09-12 14:41:42+00:00
11:42:00,809,9188-10,LAPA - CAPELA DA LAGOA ,16139,-46.728925,-23.454766,2025-09-12 14:41:53+00:00
11:42:00,33326,178A-10,LAPA - METRÔ SANTANA,21382,-46.6301355,-23.526494,2025-09-12 14:41:59+00:00
11:42:00,33326,178A-10,LAPA - METRÔ SANTANA,21274,-46.704139,-23.520637,2025-09-12 14:42:16+00:00
11:42:00,33326,178A-10,LAPA - METRÔ SANTANA,21273,-46.65991124999999,-23.524097249999997,2025-09-12 14:41:38+00:00
11:42:00,454,888P-10,COHAB TAIPAS - PERUS,10558,-46.7183045,-23.434883,2025-09-12 14:41:34+00:00
11:42:00,454,888P-10,COHAB TAIPAS - PERUS,10552,-46.75870625,-23.4066435,2025-09-12 14:41:48+00:00
11:42:00,454,888P-10,COHAB TAIPAS - PERUS,10553,-46.75870625,-23.4066435,2025-09-12 14:42:03+00:00
11:42:00,454,888P-10,COHAB TAIPAS - PERUS,10557,-46.7408545,-23.408456,2025-09-12 14:41:44+00:00
11:42:00,454,888P-10,COHAB TAIPAS - PERUS,10555,-46.708443,-23.442003,2025-09-12 14:42:14+00:00
11:42:00,454,888P-10,COHAB TAIPAS - PERUS,10403,-46.737245,-23.453236250000003,2025-09-12 14:42:07+00:00
11:42:00,32784,6826-10,TERM. CAPELINHA - JD. D. JOSÉ,72473,-46.7726315,-23.6669195,2025-09-12 14:42:00+00:00
11:42:00,32784,6826-10,TERM. CAPELINHA - JD. D. JOSÉ,72570,-46.797123,-23.673772,2025-09-12 14:41:51+00:00
11:42:00,32784,6826-10,TERM. CAPELINHA - JD. D. JOSÉ,72559,-46.7811715,-23.6698345,2025-09-12 14:42:09+00:00
11:42:00,1193,6726-10,JD. GAIVOTAS    - TERM. GRAJAÚ,66186,-46.6886865,-23.7530115,2025-09-12 14:41:39+00:00
11:42:00,1193,6726-10,JD. GAIVOTAS    - TERM. GRAJAÚ,66702,-46.6971045,-23.736596499999997,2025-09-12 14:41:38+00:00
11:42:00,1193,6726-10,JD. GAIVOTAS    - TERM. GRAJAÚ,66408,-46.6971045,-23.736596499999997,2025-09-12 14:42:00+00:00
11:42:00,1193,6726-10,JD. GAIVOTAS    - TERM. GRAJAÚ,66996,-46.6971045,-23.736596499999997,2025-09-12 14:42:05+00:00
11:42:00,1193,6726-10,JD. GAIVOTAS    - TERM. GRAJAÚ,66967,-46.6971045,-23.736596499999997,2025-09-12 14:41:40+00:00
11:42:00,1193,6726-10,JD. GAIVOTAS    - TERM. GRAJAÚ,66882,-46.6971045,-23.736596499999997,2025-09-12 14:42:00+00:00
11:42:00,1193,6726-10,JD. GAIVOTAS    - TERM. GRAJAÚ,66012,-46.668831499999996,-23.744774999999997,2025-09-12 14:42:04+00:00
11:42:00,1193,6726-10,JD. GAIVOTAS    - TERM. GRAJAÚ,66300,-46.6971045,-23.736596499999997,2025-09-12 14:41:53+00:00
11:42:00,1193,6726-10,JD. GAIVOTAS    - TERM. GRAJAÚ,66933,-46.6685655,-23.75634825,2025-09-12 14:42:18+00:00
11:42:00,813,938V-10,METRÔ BARRA FUNDA - JD. VISTA ALEGRE,16470,-46.6908495,-23.513917,2025-09-12 14:41:34+00:00
11:42:00,813,938V-10,METRÔ BARRA FUNDA - JD. VISTA ALEGRE,16480,-46.6919575,-23.4855085,2025-09-12 14:41:53+00:00
11:42:00,813,938V-10,METRÔ BARRA FUNDA - JD. VISTA ALEGRE,16256,-46.686284,-23.526224749999997,2025-09-12 14:42:05+00:00
11:42:00,813,938V-10,METRÔ BARRA FUNDA - JD. VISTA ALEGRE,16353,-46.6860015,-23.450324000000002,2025-09-12 14:42:03+00:00
11:42:00,813,938V-10,METRÔ BARRA FUNDA - JD. VISTA ALEGRE,16555,-46.694418,-23.5027985,2025-09-12 14:42:03+00:00
11:42:00,813,938V-10,METRÔ BARRA FUNDA - JD. VISTA ALEGRE,16418,-46.674842999999996,-23.459018,2025-09-12 14:42:06+00:00
11:42:00,813,938V-10,METRÔ BARRA FUNDA - JD. VISTA ALEGRE,16251,-46.671999,-23.526236500000003,2025-09-12 14:42:02+00:00
11:42:00,813,938V-10,METRÔ BARRA FUNDA - JD. VISTA ALEGRE,16339,-46.679604499999996,-23.465061,2025-09-12 14:41:51+00:00
11:42:00,813,938V-10,METRÔ BARRA FUNDA - JD. VISTA ALEGRE,16061,-46.693894125,-23.523922875000004,2025-09-12 14:41:37+00:00
11:42:00,34880,3206-10,CONJ. CHAPARRAL - METRÔ PENHA,32603,-46.553053500000004,-23.5254725,2025-09-12 14:41:58+00:00
11:42:00,34880,3206-10,CONJ. CHAPARRAL - METRÔ PENHA,32602,-46.544121,-23.53208,2025-09-12 14:41:56+00:00
11:42:00,32922,211V-10,PENHA - VL. PARANAGUÁ,32606,-46.5329195,-23.5069825,2025-09-12 14:41:43+00:00
11:42:00,32922,211V-10,PENHA - VL. PARANAGUÁ,32085,-46.470219,-23.4944855,2025-09-12 14:41:54+00:00
11:42:00,32922,211V-10,PENHA - VL. PARANAGUÁ,32628,-46.470558,-23.493471,2025-09-12 14:42:12+00:00
11:42:00,32922,211V-10,PENHA - VL. PARANAGUÁ,32623,-46.470273,-23.4943225,2025-09-12 14:42:02+00:00
11:42:00,2186,4013-10,TERM. SÃO MATEUS - JD. STO. ANDRÉ,48971,-46.44855675,-23.62263875,2025-09-12 14:41:35+00:00
11:42:00,2186,4013-10,TERM. SÃO MATEUS - JD. STO. ANDRÉ,48294,-46.476175999999995,-23.6123545,2025-09-12 14:41:43+00:00
11:42:00,2186,4013-10,TERM. SÃO MATEUS - JD. STO. ANDRÉ,48939,-46.4435845,-23.635044,2025-09-12 14:42:16+00:00
11:42:00,2506,8000-1,PÇA. RAMOS DE AZEVEDO - TERM. LAPA,12645,-46.6996115,-23.520449499999998,2025-09-12 14:42:13+00:00
11:42:00,2506,8000-1,PÇA. RAMOS DE AZEVEDO - TERM. LAPA,12601,-46.657568,-23.532761,2025-09-12 14:42:13+00:00
11:42:00,2506,8000-1,PÇA. RAMOS DE AZEVEDO - TERM. LAPA,12732,-46.692505999999995,-23.524970250000003,2025-09-12 14:41:58+00:00
11:42:00,342,4742-10,METRÔ SÃO JUDAS - JD. CLÍMAX,51226,-46.62784775,-23.6216975,2025-09-02 16:10:36+00:00
11:42:00,342,4742-10,METRÔ SÃO JUDAS - JD. CLÍMAX,51205,-46.628046874999995,-23.62288325,2025-09-12 14:41:48+00:00
11:42:00,342,4742-10,METRÔ SÃO JUDAS - JD. CLÍMAX,51220,-46.6082675,-23.637493499999998,2025-09-12 14:41:41+00:00
11:42:00,342,4742-10,METRÔ SÃO JUDAS - JD. CLÍMAX,51229,-46.6087755,-23.638104,2025-09-12 14:42:08+00:00
11:42:00,33037,5194-10,PQ. IBIRAPUERA - JD. APURÁ,63287,-46.650927249999995,-23.5958135,2025-09-12 14:42:09+00:00
11:42:00,34760,7004-10,EST. STO. AMARO/GUIDO CALOI - TERM. JD. JACIRA,73635,-46.779298999999995,-23.6981015,2025-09-12 14:42:18+00:00
11:42:00,34760,7004-10,EST. STO. AMARO/GUIDO CALOI - TERM. JD. JACIRA,73931,-46.750806499999996,-23.685614,2025-09-12 14:42:02+00:00
11:42:00,34760,7004-10,EST. STO. AMARO/GUIDO CALOI - TERM. JD. JACIRA,73229,-46.785837,-23.7309495,2025-09-12 14:41:40+00:00
11:42:00,34760,7004-10,EST. STO. AMARO/GUIDO CALOI - TERM. JD. JACIRA,73933,-46.8006415,-23.741992,2025-09-12 14:41:50+00:00
11:42:00,34760,7004-10,EST. STO. AMARO/GUIDO CALOI - TERM. JD. JACIRA,73638,-46.736639499999995,-23.684821499999998,2025-09-12 14:42:19+00:00
11:42:00,34760,7004-10,EST. STO. AMARO/GUIDO CALOI - TERM. JD. JACIRA,73640,-46.726607,-23.6632855,2025-09-12 14:41:38+00:00
11:42:00,34760,7004-10,EST. STO. AMARO/GUIDO CALOI - TERM. JD. JACIRA,73637,-46.800694,-23.741925000000002,2025-09-12 14:41:43+00:00
11:42:00,34760,7004-10,EST. STO. AMARO/GUIDO CALOI - TERM. JD. JACIRA,73641,-46.80109975,-23.7424915,2025-09-12 14:42:05+00:00
11:42:00,34760,7004-10,EST. STO. AMARO/GUIDO CALOI - TERM. JD. JACIRA,73372,-46.7861475,-23.7317975,2025-09-12 14:41:47+00:00
11:42:00,34760,7004-10,EST. STO. AMARO/GUIDO CALOI - TERM. JD. JACIRA,73929,-46.800889,-23.7418915,2025-09-12 14:41:51+00:00
11:42:00,33236,6250-10,TERM. BANDEIRA - JD. JAQUELINE,81542,-46.7681435,-23.597096,2025-09-12 14:42:16+00:00
11:42:00,33236,6250-10,TERM. BANDEIRA - JD. JAQUELINE,81528,-46.7681435,-23.597096,2025-09-12 14:41:42+00:00
11:42:00,33236,6250-10,TERM. BANDEIRA - JD. JAQUELINE,81536,-46.696492875000004,-23.571602375,2025-09-12 14:42:07+00:00
11:42:00,34717,809L-10,LAPA - CAMPO LIMPO,85812,-46.761258,-23.622368,2025-09-12 14:42:06+00:00
11:42:00,34717,809L-10,LAPA - CAMPO LIMPO,85793,-46.699185,-23.5239105,2025-09-12 14:42:19+00:00
11:42:00,34717,809L-10,LAPA - CAMPO LIMPO,85810,-46.751954250000004,-23.609004,2025-09-12 14:41:58+00:00
11:42:00,34717,809L-10,LAPA - CAMPO LIMPO,85806,-46.7720915,-23.632084499999998,2025-09-12 14:41:56+00:00
11:42:00,34717,809L-10,LAPA - CAMPO LIMPO,85804,-46.7727405,-23.6317515,2025-09-12 14:42:08+00:00
11:42:00,34717,809L-10,LAPA - CAMPO LIMPO,85797,-46.711932000000004,-23.56233975,2025-09-12 14:41:54+00:00
11:42:00,34717,809L-10,LAPA - CAMPO LIMPO,85807,-46.772219500000006,-23.632016,2025-09-12 14:42:20+00:00
11:42:00,34717,809L-10,LAPA - CAMPO LIMPO,85808,-46.772482,-23.631868500000003,2025-09-12 14:42:00+00:00
11:42:00,34717,809L-10,LAPA - CAMPO LIMPO,85800,-46.755568499999995,-23.614125,2025-09-12 14:41:47+00:00
11:42:00,34717,809L-10,LAPA - CAMPO LIMPO,85795,-46.733563000000004,-23.5890605,2025-09-12 14:41:59+00:00
11:42:00,34717,809L-10,LAPA - CAMPO LIMPO,85856,-46.772482,-23.631868500000003,2025-09-12 14:41:47+00:00
11:42:00,34717,809L-10,LAPA - CAMPO LIMPO,85798,-46.699158874999995,-23.5231875,2025-09-12 14:42:04+00:00
11:42:00,872,9005-10,TERM. CACHOEIRINHA - JD. PRINCESA,16063,-46.67030575,-23.467705249999998,2025-09-12 14:41:42+00:00
11:42:00,872,9005-10,TERM. CACHOEIRINHA - JD. PRINCESA,16134,-46.688794,-23.452149499999997,2025-09-12 14:41:44+00:00
11:42:00,872,9005-10,TERM. CACHOEIRINHA - JD. PRINCESA,16371,-46.670823999999996,-23.475352,2025-09-12 14:41:38+00:00
11:42:00,872,9005-10,TERM. CACHOEIRINHA - JD. PRINCESA,16491,-46.670384,-23.467093,2025-09-12 14:42:10+00:00
11:42:00,33339,971C-10,METRÔ SANTANA - COHAB BRASILÂNDIA,21416,-46.71046025,-23.44821525,2025-09-12 14:41:37+00:00
11:42:00,33339,971C-10,METRÔ SANTANA - COHAB BRASILÂNDIA,21417,-46.7102915,-23.4489235,2025-09-12 14:42:05+00:00
11:42:00,33339,971C-10,METRÔ SANTANA - COHAB BRASILÂNDIA,21415,-46.71046025,-23.44821525,2025-09-12 14:41:55+00:00
11:42:00,33339,971C-10,METRÔ SANTANA - COHAB BRASILÂNDIA,21420,-46.716244,-23.448099499999998,2025-09-12 14:42:14+00:00
11:42:00,33339,971C-10,METRÔ SANTANA - COHAB BRASILÂNDIA,21489,-46.709491,-23.4490635,2025-09-12 14:42:05+00:00
11:42:00,33339,971C-10,METRÔ SANTANA - COHAB BRASILÂNDIA,21413,-46.694122500000006,-23.455361125000003,2025-09-12 14:41:45+00:00
11:42:00,33339,971C-10,METRÔ SANTANA - COHAB BRASILÂNDIA,21419,-46.7102105,-23.4490045,2025-09-12 14:41:49+00:00
11:42:00,33339,971C-10,METRÔ SANTANA - COHAB BRASILÂNDIA,21323,-46.6345435,-23.5033405,2025-09-12 14:41:54+00:00
11:42:00,591,978J-10,TERM. PRINC. ISABEL - VOITH,11756,-46.683721625000004,-23.5251,2025-09-12 14:42:06+00:00
11:42:00,591,978J-10,TERM. PRINC. ISABEL - VOITH,11757,-46.7060955,-23.50629,2025-09-12 14:42:09+00:00
11:42:00,591,978J-10,TERM. PRINC. ISABEL - VOITH,11758,-46.719660000000005,-23.45166125,2025-09-12 14:41:52+00:00
11:42:00,1184,6110-10,AEROPORTO - CONJ. HAB. PALMARES,64452,-46.701214625,-23.702572625000002,2025-09-12 14:42:10+00:00
11:42:00,1184,6110-10,AEROPORTO - CONJ. HAB. PALMARES,64618,-46.7053555,-23.757465,2025-09-12 14:42:08+00:00
11:42:00,1184,6110-10,AEROPORTO - CONJ. HAB. PALMARES,64619,-46.7053555,-23.757465,2025-09-12 14:42:01+00:00
11:42:00,1184,6110-10,AEROPORTO - CONJ. HAB. PALMARES,64388,-46.676356999999996,-23.648919125,2025-09-12 14:41:39+00:00
11:42:00,1184,6110-10,AEROPORTO - CONJ. HAB. PALMARES,64454,-46.699049,-23.71159725,2025-09-12 14:42:13+00:00
11:42:00,1184,6110-10,AEROPORTO - CONJ. HAB. PALMARES,64321,-46.7053555,-23.757465,2025-09-12 14:42:16+00:00
11:42:00,1184,6110-10,AEROPORTO - CONJ. HAB. PALMARES,64338,-46.661417,-23.6261595,2025-09-12 14:42:09+00:00
11:42:00,1184,6110-10,AEROPORTO - CONJ. HAB. PALMARES,64617,-46.71618775,-23.731475250000003,2025-09-12 14:42:10+00:00
11:42:00,1184,6110-10,AEROPORTO - CONJ. HAB. PALMARES,64419,-46.7053555,-23.757465,2025-09-12 14:41:55+00:00
11:42:00,1281,5129-10,TERM. GUARAPIRANGA - JD. MIRIAM,63176,-46.735510000000005,-23.6687515,2025-09-12 14:41:39+00:00
11:42:00,1281,5129-10,TERM. GUARAPIRANGA - JD. MIRIAM,63190,-46.636086,-23.6824265,2025-09-12 14:41:47+00:00
11:42:00,1281,5129-10,TERM. GUARAPIRANGA - JD. MIRIAM,63181,-46.634547749999996,-23.683317000000002,2025-09-12 14:42:09+00:00
11:42:00,1281,5129-10,TERM. GUARAPIRANGA - JD. MIRIAM,63186,-46.674438499999994,-23.646387750000002,2025-09-12 14:41:53+00:00
11:42:00,1281,5129-10,TERM. GUARAPIRANGA - JD. MIRIAM,63232,-46.7355085,-23.668594499999998,2025-09-12 14:41:49+00:00
11:42:00,1281,5129-10,TERM. GUARAPIRANGA - JD. MIRIAM,63183,-46.6814165,-23.6771655,2025-09-12 14:42:12+00:00
11:42:00,1281,5129-10,TERM. GUARAPIRANGA - JD. MIRIAM,63178,-46.703531625,-23.670217875,2025-09-12 14:41:53+00:00
11:42:00,1281,5129-10,TERM. GUARAPIRANGA - JD. MIRIAM,63180,-46.703042749999994,-23.67079025,2025-09-12 14:41:53+00:00
11:42:00,1281,5129-10,TERM. GUARAPIRANGA - JD. MIRIAM,63188,-46.725983,-23.667081,2025-09-12 14:41:44+00:00
11:42:00,2478,208M-10,TERM. PINHEIROS - METRÔ SANTANA,21251,-46.66128500000001,-23.528823,2025-09-12 14:41:48+00:00
11:42:00,2478,208M-10,TERM. PINHEIROS - METRÔ SANTANA,21117,-46.7010795,-23.56555875,2025-09-12 14:41:58+00:00
11:42:00,2478,208M-10,TERM. PINHEIROS - METRÔ SANTANA,21116,-46.6683855,-23.5455145,2025-09-12 14:41:43+00:00
11:42:00,2478,208M-10,TERM. PINHEIROS - METRÔ SANTANA,21118,-46.631386250000006,-23.50380325,2025-09-12 14:41:56+00:00
11:42:00,2478,208M-10,TERM. PINHEIROS - METRÔ SANTANA,21250,-46.7010925,-23.5657815,2025-09-12 14:42:03+00:00
11:42:00,33417,1786-10,METRÔ SANTANA - VL. ALBERTINA,26351,-46.618114,-23.472754000000002,2025-09-12 14:42:18+00:00
11:42:00,33417,1786-10,METRÔ SANTANA - VL. ALBERTINA,26128,-46.6204795,-23.4787075,2025-09-12 14:41:44+00:00
11:42:00,33417,1786-10,METRÔ SANTANA - VL. ALBERTINA,26386,-46.607387,-23.45368525,2025-09-12 14:41:48+00:00
11:42:00,33417,1786-10,METRÔ SANTANA - VL. ALBERTINA,26481,-46.607023,-23.45376775,2025-09-12 14:42:12+00:00
11:42:00,33417,1786-10,METRÔ SANTANA - VL. ALBERTINA,26004,-46.607957999999996,-23.449918500000003,2025-09-12 14:42:16+00:00
11:42:00,175,6006-10,SHOP. INTERLAGOS - JD. HERCULANO,73375,-46.757836499999996,-23.6922335,2025-09-12 14:41:57+00:00
11:42:00,175,6006-10,SHOP. INTERLAGOS - JD. HERCULANO,73956,-46.736403499999994,-23.669687500000002,2025-09-12 14:42:01+00:00
11:42:00,175,6006-10,SHOP. INTERLAGOS - JD. HERCULANO,73381,-46.748956,-23.681861499999997,2025-09-12 14:41:44+00:00
11:42:00,175,6006-10,SHOP. INTERLAGOS - JD. HERCULANO,73425,-46.680365,-23.667765000000003,2025-09-12 14:42:19+00:00
11:42:00,175,6006-10,SHOP. INTERLAGOS - JD. HERCULANO,73434,-46.757836499999996,-23.6922335,2025-09-12 14:41:41+00:00
11:42:00,175,6006-10,SHOP. INTERLAGOS - JD. HERCULANO,73444,-46.6908155,-23.66513975,2025-09-12 14:41:46+00:00
11:42:00,175,6006-10,SHOP. INTERLAGOS - JD. HERCULANO,73955,-46.7023855,-23.660215,2025-09-12 14:42:12+00:00
11:42:00,175,6006-10,SHOP. INTERLAGOS - JD. HERCULANO,73452,-46.757836499999996,-23.6922335,2025-09-12 14:42:05+00:00
11:42:00,175,6006-10,SHOP. INTERLAGOS - JD. HERCULANO,73453,-46.757836499999996,-23.6922335,2025-09-12 14:41:35+00:00
11:42:00,1202,6010-10,TERM. GUARAPIRANGA - CHÁC. STA. MARIA,78880,-46.795124,-23.686641,2025-09-12 14:42:04+00:00
11:42:00,1202,6010-10,TERM. GUARAPIRANGA - CHÁC. STA. MARIA,78523,-46.768888000000004,-23.660277999999998,2025-09-12 14:41:37+00:00
11:42:00,1202,6010-10,TERM. GUARAPIRANGA - CHÁC. STA. MARIA,78825,-46.7878465,-23.6738115,2025-09-12 14:41:58+00:00
